ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,lat_id,lng_id
A-1840655,2,2020-11-11 23:50:03.000000000,2020-11-12 00:35:31.000000000,24.68159,-81.230646,6.99,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2020-11-11 23:53:00,79.0,79.0,84.0,29.88,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24681,-81230
A-1849600,2,2020-10-18 20:07:00,2020-10-18 21:25:36,24.68159,-81.230646,6.99,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2020-10-18 19:53:00,81.0,81.0,72.0,29.9,10.0,ENE,21.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24681,-81230
A-1909561,2,2020-11-11 23:47:00,2020-11-12 02:22:16,24.68159,-81.230646,6.99,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2020-11-11 23:53:00,79.0,79.0,84.0,29.88,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24681,-81230
A-1978744,2,2020-10-28 04:11:00,2020-10-28 05:26:10,24.68159,-81.230646,6.99,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2020-10-28 03:53:00,81.0,81.0,85.0,29.96,10.0,E,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24681,-81230
A-2357750,4,2020-01-03 00:53:02,2020-01-03 01:22:47,24.68232,-81.2284,6.72,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2020-01-03 00:53:00,77.0,77.0,88.0,30.02,10.0,SE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24682,-81228
A-2578631,4,2018-11-18 22:57:49,2018-11-18 23:27:24,24.68232,-81.2284,6.522,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2018-11-18 22:53:00,77.0,,79.0,30.06,10.0,East,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24682,-81228
A-2578632,4,2018-11-18 22:56:30,2018-11-18 23:25:54,24.68232,-81.2284,6.522,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2018-11-18 22:53:00,77.0,,79.0,30.06,10.0,East,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24682,-81228
A-2634807,4,2018-07-18 15:19:38,2018-07-18 15:48:56,24.68232,-81.2284,6.522,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2018-07-18 14:53:00,93.9,,58.0,30.04,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24682,-81228
A-2636294,4,2018-07-23 12:29:18,2018-07-23 12:59:15,24.68232,-81.2284,6.522,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2018-07-23 12:53:00,91.0,,66.0,29.94,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24682,-81228
A-2664870,4,2018-04-12 10:48:59,2018-04-12 16:48:59,24.68232,-81.2284,2.63,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2018-04-12 10:53:00,82.0,,58.0,30.11,10.0,East,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24682,-81228
A-2668630,4,2018-04-23 17:09:16,2018-04-23 23:09:16,24.68232,-81.2284,6.527,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2018-04-23 16:53:00,84.0,,67.0,29.96,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24682,-81228
A-2757973,2,2017-09-29 07:49:44,2017-09-29 13:49:44,24.68232,-81.2284,6.527,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2017-09-29 07:53:00,75.9,,94.0,29.91,9.0,SW,5.8,0.22,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24682,-81228
A-2812075,2,2019-06-27 17:21:18,2019-06-27 17:50:38,24.68232,-81.2284,6.522,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2019-06-27 16:53:00,91.0,91.0,57.0,30.01,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24682,-81228
A-2813579,4,2019-05-31 13:05:22,2019-05-31 13:35:14,24.68232,-81.2284,6.522,Big Pine Key,Monroe,FL,33043,US/Eastern,KMTH,2019-05-31 12:53:00,90.0,90.0,65.0,29.99,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24682,-81228
A-2620685,4,2018-08-13 11:49:31,2018-08-13 17:49:31,24.685869,-81.215815,0.911,Lower Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24685,-81215
A-1978743,2,2020-12-29 08:01:00,2020-12-29 11:36:54,24.690955,-81.197749,3.462,Lower Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24690,-81197
A-1980557,2,2020-12-29 07:50:47,2020-12-29 10:05:30,24.690955,-81.197749,3.462,Lower Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24690,-81197
A-2573423,4,2018-11-09 10:55:25,2018-11-09 11:25:12,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24706,-81127
A-2574432,4,2018-11-12 03:13:56,2018-11-12 03:43:56,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24706,-81127
A-2603955,4,2018-09-05 18:58:10,2018-09-05 19:27:57,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24706,-81127
A-2630363,4,2018-07-06 19:49:44,2018-07-07 01:49:44,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24706,-81127
A-2636293,4,2018-07-23 16:29:18,2018-07-23 16:59:15,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24706,-81127
A-2753016,4,2017-09-17 10:22:42,2017-09-17 16:22:42,24.706425,-81.127872,6.527,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24706,-81127
A-2812076,2,2019-06-27 21:21:18,2019-06-27 21:50:38,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24706,-81127
A-2834409,4,2019-07-31 18:28:00,2019-07-31 18:57:30,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24706,-81127
A-2834411,2,2019-07-31 19:28:50,2019-07-31 19:57:26,24.706414,-81.127941,6.522,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24706,-81127
A-2357751,4,2020-01-03 05:53:02,2020-01-03 06:22:47,24.70688,-81.12482,6.72,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24706,-81124
A-2838341,4,2019-08-08 20:42:55,2019-08-08 21:12:07,24.706876,-81.12481899999999,6.72,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24706,-81124
A-2838342,2,2019-08-08 21:42:55,2019-08-08 22:12:04,24.706876,-81.12481899999999,6.72,Middle Keys,Monroe,FL,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24706,-81124
A-365761,2,2021-09-27 14:01:00,2021-09-27 15:16:37,24.707103,-81.122907,6.99,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-09-27 13:53:00,86.0,86.0,59.0,30.02,10.0,ENE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24707,-81122
A-385944,2,2021-07-27 16:59:00,2021-07-27 18:19:28,24.707103,-81.122907,6.99,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-07-27 16:53:00,88.0,88.0,70.0,29.99,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24707,-81122
A-911365,2,2021-11-16 19:03:00.000000000,2021-11-16 20:18:36.000000000,24.707115,-81.122908,0.292,Marathon,Monroe,FL,33050-2012,US/Eastern,KMTH,2021-11-16 18:53:00,75.0,75.0,76.0,30.1,10.0,NE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24707,-81122
A-1111455,4,2021-11-16 19:04:00,2021-11-16 20:28:07,24.707103,-81.122907,6.99,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-11-16 18:53:00,75.0,75.0,76.0,30.1,10.0,NE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24707,-81122
A-1288048,2,2021-09-27 14:01:00,2021-09-27 15:16:37,24.707103,-81.122907,6.99,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-09-27 13:53:00,86.0,86.0,59.0,30.02,10.0,ENE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24707,-81122
A-1898920,2,2020-12-02 00:43:00,2020-12-02 04:23:33,24.707115,-81.122908,0.292,Marathon,Monroe,FL,33050-2012,US/Eastern,KMTH,2020-12-02 00:53:00,61.0,61.0,67.0,30.13,10.0,NNE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24707,-81122
A-2629752,4,2018-07-04 14:12:12,2018-07-04 20:12:12,24.707301,-81.121688,0.3979999999999999,Marathon,Monroe,FL,33050-2012,US/Eastern,KMTH,2018-07-04 13:53:00,88.0,,63.0,30.04,10.0,SE,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24707,-81121
A-500978,2,2021-12-05 15:21:00.000000000,2021-12-05 16:36:20.000000000,24.707604,-81.118285,0.292,Marathon,Monroe,FL,33050-2012,US/Eastern,KMTH,2021-12-05 14:53:00,81.0,81.0,65.0,30.04,10.0,ESE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24707,-81118
A-1559140,2,2021-02-19 21:48:00,2021-02-19 23:03:09,24.707604,-81.118285,0.292,Marathon,Monroe,FL,33050-2012,US/Eastern,KMTH,2021-02-19 21:53:00,70.0,70.0,90.0,30.1,10.0,NNW,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24707,-81118
A-2045002,2,2020-12-23 23:33:00,2020-12-24 01:48:22,24.707604,-81.118285,0.292,Marathon,Monroe,FL,33050-2012,US/Eastern,KMTH,2020-12-23 23:53:00,72.0,72.0,84.0,30.05,10.0,E,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24707,-81118
A-329145,2,2021-11-16 19:46:30,2021-11-16 20:10:30,24.707943,-81.114296,0.544,Marathon,Monroe,FL,33050-2012,US/Eastern,KMTH,2021-11-16 19:53:00,75.0,75.0,76.0,30.11,10.0,ENE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24707,-81114
A-1157487,2,2021-07-26 12:24:00,2021-07-26 13:59:32,24.708603,-81.106427,0.015,Marathon,Monroe,FL,33050-2123,US/Eastern,KMTH,2021-07-26 12:02:00,86.0,86.0,77.0,29.97,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,24708,-81106
A-1510210,2,2021-11-22 11:01:00,2021-11-22 12:16:03,24.708581,-81.10667,0.05,Marathon,Monroe,FL,33050-2122,US/Eastern,KMTH,2021-11-22 10:53:00,77.0,77.0,94.0,29.94,10.0,NNW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24708,-81106
A-1987470,2,2020-12-19 20:47:00,2020-12-19 22:22:19,24.708581,-81.10667,0.05,Marathon,Monroe,FL,33050-2122,US/Eastern,KMTH,2020-12-19 20:53:00,70.0,70.0,81.0,30.1,10.0,NE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24708,-81106
A-2832659,3,2019-07-27 13:12:24,2019-07-27 13:41:05,24.70875,-81.10493000000002,0.157,Marathon,Monroe,FL,33050-2059,US/Eastern,KMTH,2019-07-27 12:53:00,91.0,91.0,61.0,30.14,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24708,-81104
A-1932508,2,2020-12-21 23:56:13,2020-12-22 00:47:39,24.711054,-81.095001,0.477,Marathon,Monroe,FL,33050-2361,US/Eastern,KMTH,2020-12-21 23:53:00,66.0,66.0,81.0,30.11,10.0,NNE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,24711,-81095
A-2682151,2,2018-03-27 20:08:16,2018-03-28 02:08:16,24.711812,-81.092147,0.0,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2018-03-27 19:53:00,73.0,,57.0,30.16,10.0,ENE,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24711,-81092
A-322691,2,2021-07-10 21:00:00,2021-07-10 22:20:43,24.712054,-81.091421,0.07,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-07-10 20:53:00,84.0,84.0,74.0,30.07,9.0,E,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24712,-81091
A-1241857,2,2021-12-08 13:07:00.000000000,2021-12-08 14:22:54.000000000,24.712054,-81.091421,0.07,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-12-08 12:53:00,84.0,84.0,72.0,30.04,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24712,-81091
A-2576874,4,2018-11-15 18:34:26,2018-11-15 19:04:13,24.712073,-81.09115200000002,0.208,Marathon,Monroe,FL,33050-2323,US/Eastern,KMTH,2018-11-15 18:53:00,77.0,,74.0,29.98,10.0,NNW,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24712,-81091
A-1683624,2,2021-01-07 14:38:00.000000000,2021-01-08 00:57:13.000000000,24.714624,-81.081609,0.385,Marathon,Monroe,FL,33050-2623,US/Eastern,KMTH,2021-01-07 14:53:00,76.0,76.0,64.0,29.96,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24714,-81081
A-280456,2,2021-12-03 16:53:00,2021-12-03 18:14:41,24.715521,-81.078203,0.076,Marathon,Monroe,FL,33050-2603,US/Eastern,KMTH,2021-12-03 16:53:00,72.0,72.0,73.0,30.06,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24715,-81078
A-1730759,2,2021-01-08 00:03:00,2021-01-08 01:42:26,24.715521,-81.078203,0.076,Marathon,Monroe,FL,33050-2603,US/Eastern,KMTH,2021-01-08 00:53:00,69.0,69.0,93.0,29.96,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24715,-81078
A-386487,2,2021-05-08 00:34:00,2021-05-08 01:52:03,24.715912,-81.07719499999997,0.078,Marathon,Monroe,FL,33050-2604,US/Eastern,KMTH,2021-05-08 00:53:00,80.0,80.0,60.0,30.01,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24715,-81077
A-584518,2,2021-12-16 11:21:00,2021-12-16 12:36:45,24.715824,-81.077033,0.039,Marathon,Monroe,FL,33050-2603,US/Eastern,KMTH,2021-12-16 10:53:00,82.0,,69.0,30.14,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24715,-81077
A-1301139,2,2021-11-30 06:29:00,2021-11-30 07:48:44,24.715912,-81.07719499999997,0.078,Marathon,Monroe,FL,33050-2604,US/Eastern,KMTH,2021-11-30 06:53:00,65.0,65.0,75.0,30.09,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24715,-81077
A-584519,2,2021-11-17 18:13:00,2021-11-17 19:28:51,24.715877,-81.07683,0.073,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-11-17 17:53:00,75.0,75.0,96.0,30.08,10.0,ENE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,24715,-81076
A-1625381,2,2021-02-07 18:17:00,2021-02-07 20:52:25,24.715877,-81.07683,0.073,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-02-07 17:53:00,76.0,,91.0,29.94,8.0,,,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,24715,-81076
A-1760224,2,2020-12-30 19:57:00,2020-12-30 21:12:18,24.716191,-81.076171,0.059,Marathon,Monroe,FL,33050-2713,US/Eastern,KMTH,2020-12-30 19:53:00,74.0,74.0,82.0,30.06,10.0,E,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24716,-81076
A-1049238,2,2021-11-30 07:12:30,2021-11-30 07:48:00,24.717374,-81.071368,0.371,Marathon,Monroe,FL,33050-2740,US/Eastern,KMTH,2021-11-30 06:53:00,65.0,65.0,75.0,30.09,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,24717,-81071
A-1484938,2,2021-11-01 17:17:52,2021-11-01 18:16:14,24.717374,-81.071368,0.727,Marathon,Monroe,FL,33050-2740,US/Eastern,KMTH,2021-11-01 16:53:00,78.0,78.0,66.0,30.03,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,24717,-81071
A-1088452,2,2021-11-08 15:28:13,2021-11-08 17:16:42,24.718384,-81.068718,0.022,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-11-08 15:53:00,72.0,72.0,71.0,30.06,10.0,NNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24718,-81068
A-449740,2,2021-08-07 11:51:06.000000000,2021-08-07 12:25:14.000000000,24.718688,-81.066356,0.355,Marathon,Monroe,FL,33050-2761,US/Eastern,KMTH,2021-08-07 11:53:00,90.0,90.0,68.0,30.08,10.0,SSE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24718,-81066
A-907299,2,2021-11-01 17:19:00,2021-11-01 18:38:10,24.719772,-81.063226,0.091,Marathon,Monroe,FL,33050-3192,US/Eastern,KMTH,2021-11-01 16:53:00,78.0,78.0,66.0,30.03,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24719,-81063
A-2746667,4,2017-10-30 19:58:16,2017-10-31 01:58:16,24.71995,-81.06272,0.0,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2017-10-30 19:53:00,66.9,,39.0,30.05,10.0,NE,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24719,-81062
A-2712541,4,2017-12-01 18:39:22,2017-12-02 00:39:22,24.720088,-81.062508,0.0,Marathon,Monroe,FL,33050-3134,US/Eastern,KMTH,2017-12-01 18:53:00,77.0,,69.0,30.04,10.0,ENE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24720,-81062
A-1462486,2,2021-08-05 18:09:00,2021-08-05 21:24:53,24.720361,-81.06189499999998,0.062,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-08-05 18:08:00,87.0,87.0,67.0,30.04,10.0,NNE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24720,-81061
A-2830562,4,2019-07-23 11:55:46,2019-07-23 12:24:31,24.72212,-81.056855,0.193,Marathon,Monroe,FL,33050-3167,US/Eastern,KMTH,2019-07-23 11:53:00,90.0,90.0,59.0,30.01,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24722,-81056
A-2525240,4,2019-02-19 07:41:13,2019-02-19 08:10:31,24.724094,-81.05168,0.3389999999999999,Marathon,Monroe,FL,33050-3252,US/Eastern,KMTH,2019-02-19 07:53:00,81.0,,72.0,30.15,10.0,East,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,24724,-81051
A-1027444,2,2021-11-08 07:13:00,2021-11-08 08:28:42,24.725827,-81.04749100000002,0.0409999999999999,Marathon,Monroe,FL,33050-3396,US/Eastern,KMTH,2021-11-08 06:53:00,65.0,65.0,78.0,30.08,10.0,N,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24725,-81047
A-1380754,2,2021-12-02 21:00:00.000000000,2021-12-02 22:15:33.000000000,24.725544,-81.047852,0.027,Marathon,Monroe,FL,33050-3335,US/Eastern,KMTH,2021-12-02 20:53:00,71.0,71.0,78.0,30.11,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24725,-81047
A-1716432,2,2021-02-17 15:39:00,2021-02-17 19:54:49,24.725827,-81.04749100000002,0.0409999999999999,Marathon,Monroe,FL,33050-3396,US/Eastern,KMTH,2021-02-17 15:53:00,81.0,81.0,82.0,29.99,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24725,-81047
A-2530430,4,2019-02-27 19:04:33,2019-02-27 19:33:50,24.72585,-81.04748000000002,0.134,Marathon,Monroe,FL,33050-3396,US/Eastern,KMTH,2019-02-27 18:53:00,81.0,,65.0,30.09,10.0,WNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24725,-81047
A-2822697,4,2019-07-05 11:42:21,2019-07-05 12:11:26,24.72585,-81.04748000000002,1.0759999999999998,Marathon,Monroe,FL,33050-3396,US/Eastern,KMTH,2019-07-05 11:53:00,90.0,90.0,70.0,30.07,8.0,ESE,5.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24725,-81047
A-1316238,2,2021-11-17 15:08:22,2021-11-17 16:25:39,24.72781,-81.041423,0.087,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-11-17 15:09:00,78.0,78.0,81.0,30.06,9.0,NE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24727,-81041
A-1293149,2,2021-11-20 05:46:00,2021-11-20 07:01:28,24.728401,-81.03965500000002,0.043,Marathon,Monroe,FL,33050-3300,US/Eastern,KMTH,2021-11-20 05:53:00,73.0,73.0,93.0,29.99,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24728,-81039
A-2679229,4,2018-03-20 09:37:55,2018-03-20 15:37:55,24.728239,-81.039815,0.376,Marathon,Monroe,FL,33050-3309,US/Eastern,KMTH,2018-03-20 09:53:00,82.0,,74.0,29.88,9.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24728,-81039
A-524605,2,2021-11-23 09:20:07,2021-11-23 10:42:45,24.728727,-81.032103,0.023,Marathon,Monroe,FL,33050-3650,US/Eastern,KMTH,2021-11-23 08:53:00,69.0,69.0,75.0,30.0,10.0,N,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24728,-81032
A-775964,2,2021-05-23 14:40:00,2021-05-23 16:55:34,24.729774,-81.032273,0.0409999999999999,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-05-23 14:53:00,84.0,84.0,53.0,30.1,10.0,E,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24729,-81032
A-1691552,2,2021-02-11 17:43:00,2021-02-11 19:38:30,24.729904,-81.031633,0.012,Marathon,Monroe,FL,33050-3632,US/Eastern,KMTH,2021-02-11 17:53:00,77.0,77.0,76.0,29.95,10.0,ESE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24729,-81031
A-494716,2,2021-07-20 13:00:00,2021-07-20 14:15:20,24.730058,-81.031499,0.05,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2021-07-20 12:53:00,90.0,90.0,70.0,30.02,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24730,-81031
A-1837434,2,2020-11-27 20:42:00,2020-11-27 22:57:17,24.730058,-81.031499,0.05,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2020-11-27 20:53:00,75.0,75.0,82.0,30.03,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24730,-81031
A-2014052,2,2020-11-27 20:42:00.000000000,2020-11-27 22:57:17.000000000,24.730058,-81.031499,0.05,Marathon,Monroe,FL,33050,US/Eastern,KMTH,2020-11-27 20:53:00,75.0,75.0,82.0,30.03,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24730,-81031
A-338761,2,2021-10-23 22:31:00.000000000,2021-10-23 23:46:52.000000000,24.732269,-81.039218,0.051,Marathon,Monroe,FL,33050-3094,US/Eastern,KMTH,2021-10-23 22:53:00,80.0,80.0,85.0,29.96,10.0,ENE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24732,-81039
A-2727187,2,2017-11-08 15:46:17,2017-11-08 21:46:17,24.732325,-81.020052,0.0,Key Colony Beach,Monroe,FL,33051,US/Eastern,KMTH,2017-11-08 15:53:00,82.9,,63.0,29.91,10.0,East,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24732,-81020
A-1648598,2,2021-02-04 16:16:00,2021-02-04 18:31:37,24.733885,-81.015946,0.027,Marathon,Monroe,FL,33050-3537,US/Eastern,KMTH,2021-02-04 15:53:00,66.0,66.0,68.0,30.06,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24733,-81015
A-337152,2,2021-07-02 12:22:00,2021-07-02 14:37:23,24.736436,-81.009117,1.768,Marathon,Monroe,FL,33050-4030,US/Eastern,KMTH,2021-07-02 11:53:00,81.0,81.0,77.0,30.02,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24736,-81009
A-1878793,2,2020-12-10 03:56:00,2020-12-10 07:41:02,24.736436,-81.009117,1.768,Marathon,Monroe,FL,33050-4030,US/Eastern,KMTH,2020-12-10 03:53:00,60.0,60.0,57.0,30.15,10.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24736,-81009
